"","date","word"
"4384","Nov 9","nelson"
"4385","Nov 9","conceded"
"4386","Nov 9","election"
"4387","Nov 9","now"
"4388","Nov 9","he’s"
"4389","Nov 9","back"
"4390","Nov 9","in"
"4391","Nov 9","play"
"4392","Nov 9","this"
"4393","Nov 9","is"
"4394","Nov 9","an"
"4395","Nov 9","embarrassment"
"4396","Nov 9","to"
"4397","Nov 9","our"
"4398","Nov 9","country"
"4399","Nov 9","and"
"4400","Nov 9","to"
"4401","Nov 9","democracy"
"4402","Nov 9","rick"
"4403","Nov 9","scott"
"4404","Nov 9","was"
"4405","Nov 9","up"
"4406","Nov 9","by"
"4407","Nov 9","50,000"
"4408","Nov 9","votes"
"4409","Nov 9","on"
"4410","Nov 9","election"
"4411","Nov 9","day"
"4412","Nov 9","now"
"4413","Nov 9","they"
"4414","Nov 9","found"
"4415","Nov 9","many"
"4416","Nov 9","votes"
"4417","Nov 9","and"
"4418","Nov 9","he"
"4419","Nov 9","is"
"4420","Nov 9","only"
"4421","Nov 9","up"
"4422","Nov 9","15,000"
"4423","Nov 9","votes"
"4424","Nov 9","the"
"4425","Nov 9","broward"
"4426","Nov 9","effect"
"4427","Nov 9","how"
"4428","Nov 9","come"
"4429","Nov 9","they"
"4430","Nov 9","never"
"4431","Nov 9","find"
"4432","Nov 9","republican"
"4433","Nov 9","votes"
"4434","Nov 9","jeff"
"4435","Nov 9","flake"
"4436","Nov 9","y"
"4437","Nov 9","doesn’t"
"4438","Nov 9","want"
"4439","Nov 9","to"
"4440","Nov 9","protect"
"4441","Nov 9","the"
"4442","Nov 9","non"
"4443","Nov 9","senate"
"4444","Nov 9","confirmed"
"4445","Nov 9","special"
"4446","Nov 9","counsel"
"4447","Nov 9","he"
"4448","Nov 9","wants"
"4449","Nov 9","to"
"4450","Nov 9","protect"
"4451","Nov 9","his"
"4452","Nov 9","future"
"4453","Nov 9","after"
"4454","Nov 9","being"
"4455","Nov 9","unelectable"
"4456","Nov 9","in"
"4457","Nov 9","arizona"
"4458","Nov 9","for"
"4459","Nov 9","the"
"4460","Nov 9","crime"
"4461","Nov 9","of"
"4462","Nov 9","doing"
"4463","Nov 9","a"
"4464","Nov 9","terrible"
"4465","Nov 9","job"
"4466","Nov 9","a"
"4467","Nov 9","weak"
"4468","Nov 9","and"
"4469","Nov 9","ineffective"
"4470","Nov 9","guy"
"4471","Nov 9","as"
"4472","Nov 9","soon"
"4473","Nov 9","as"
"4474","Nov 9","democrats"
"4475","Nov 9","sent"
"4476","Nov 9","their"
"4477","Nov 9","best"
"4478","Nov 9","election"
"4479","Nov 9","stealing"
"4480","Nov 9","lawyer"
"4481","Nov 9","marc"
"4482","Nov 9","elias"
"4483","Nov 9","to"
"4484","Nov 9","broward"
"4485","Nov 9","county"
"4486","Nov 9","they"
"4487","Nov 9","miraculously"
"4488","Nov 9","started"
"4489","Nov 9","finding"
"4490","Nov 9","democrat"
"4491","Nov 9","votes"
"4492","Nov 9","don’t"
"4493","Nov 9","worry"
"4494","Nov 9","florida"
"4495","Nov 9","i"
"4496","Nov 9","am"
"4497","Nov 9","sending"
"4498","Nov 9","much"
"4499","Nov 9","better"
"4500","Nov 9","lawyers"
"4501","Nov 9","to"
"4502","Nov 9","expose"
"4503","Nov 9","the"
"4504","Nov 9","fraud"
"4505","Nov 9","you"
"4506","Nov 9","mean"
"4507","Nov 9","they"
"4508","Nov 9","are"
"4509","Nov 9","just"
"4510","Nov 9","now"
"4511","Nov 9","finding"
"4512","Nov 9","votes"
"4513","Nov 9","in"
"4514","Nov 9","florida"
"4515","Nov 9","and"
"4516","Nov 9","georgia"
"4517","Nov 9","but"
"4518","Nov 9","the"
"4519","Nov 9","election"
"4520","Nov 9","was"
"4521","Nov 9","on"
"4522","Nov 9","tuesday"
"4523","Nov 9","let’s"
"4524","Nov 9","blame"
"4525","Nov 9","the"
"4526","Nov 9","russians"
"4527","Nov 9","and"
"4528","Nov 9","demand"
"4529","Nov 9","an"
"4530","Nov 9","immediate"
"4531","Nov 9","apology"
"4532","Nov 9","from"
"4533","Nov 9","president"
"4534","Nov 9","putin"
"4535","Nov 9","briankempga"
"4536","Nov 9","ran"
"4537","Nov 9","a"
"4538","Nov 9","great"
"4539","Nov 9","race"
"4540","Nov 9","in"
"4541","Nov 9","georgia"
"4542","Nov 9","he"
"4543","Nov 9","won"
"4544","Nov 9","it"
"4545","Nov 9","is"
"4546","Nov 9","time"
"4547","Nov 9","to"
"4548","Nov 9","move"
"4549","Nov 9","on"
"4550","Nov 9","presidential"
"4551","Nov 9","proclamation"
"4552","Nov 9","addressing"
"4553","Nov 9","mass"
"4554","Nov 9","migration"
"4555","Nov 9","through"
"4556","Nov 9","the"
"4557","Nov 9","southern"
"4558","Nov 9","border"
"4559","Nov 9","of"
"4560","Nov 9","the"
"4561","Nov 9","united"
"4562","Nov 9","states"
"4563","Nov 9","https"
"4564","Nov 9","www.whitehouse.gov"
"4565","Nov 9","presidential"
"4566","Nov 9","actions"
"4567","Nov 9","presidential"
"4568","Nov 9","proclamation"
"4569","Nov 9","addressing"
"4570","Nov 9","mass"
"4571","Nov 9","migration"
"4572","Nov 9","southern"
"4573","Nov 9","border"
"4574","Nov 9","united"
"4575","Nov 9","states"
"4576","Nov 8","law"
"4577","Nov 8","enforcement"
"4578","Nov 8","is"
"4579","Nov 8","looking"
"4580","Nov 8","into"
"4581","Nov 8","another"
"4582","Nov 8","big"
"4583","Nov 8","corruption"
"4584","Nov 8","scandal"
"4585","Nov 8","having"
"4586","Nov 8","to"
"4587","Nov 8","do"
"4588","Nov 8","with"
"4589","Nov 8","election"
"4590","Nov 8","fraud"
"4591","Nov 8","in"
"4592","Nov 8","broward"
"4593","Nov 8","and"
"4594","Nov 8","palm"
"4595","Nov 8","beach"
"4596","Nov 8","florida"
"4597","Nov 8","voted"
"4598","Nov 8","for"
"4599","Nov 8","rick"
"4600","Nov 8","scott"
"4601","Nov 8","great"
"4602","Nov 8","bravery"
"4603","Nov 8","shown"
"4604","Nov 8","by"
"4605","Nov 8","police"
"4606","Nov 8","california"
"4607","Nov 8","highway"
"4608","Nov 8","patrol"
"4609","Nov 8","was"
"4610","Nov 8","on"
"4611","Nov 8","scene"
"4612","Nov 8","within"
"4613","Nov 8","3"
"4614","Nov 8","minutes"
"4615","Nov 8","with"
"4616","Nov 8","first"
"4617","Nov 8","officer"
"4618","Nov 8","to"
"4619","Nov 8","enter"
"4620","Nov 8","shot"
"4621","Nov 8","numerous"
"4622","Nov 8","times"
"4623","Nov 8","that"
"4624","Nov 8","sheriff’s"
"4625","Nov 8","sergeant"
"4626","Nov 8","died"
"4627","Nov 8","in"
"4628","Nov 8","the"
"4629","Nov 8","hospital"
"4630","Nov 8","god"
"4631","Nov 8","bless"
"4632","Nov 8","all"
"4633","Nov 8","of"
"4634","Nov 8","the"
"4635","Nov 8","victims"
"4636","Nov 8","and"
"4637","Nov 8","families"
"4638","Nov 8","of"
"4639","Nov 8","the"
"4640","Nov 8","victims"
"4641","Nov 8","thank"
"4642","Nov 8","you"
"4643","Nov 8","to"
"4644","Nov 8","law"
"4645","Nov 8","enforcement"
"4646","Nov 8","i"
"4647","Nov 8","have"
"4648","Nov 8","been"
"4649","Nov 8","fully"
"4650","Nov 8","briefed"
"4651","Nov 8","on"
"4652","Nov 8","the"
"4653","Nov 8","terrible"
"4654","Nov 8","shooting"
"4655","Nov 8","in"
"4656","Nov 8","california"
"4657","Nov 8","law"
"4658","Nov 8","enforcement"
"4659","Nov 8","and"
"4660","Nov 8","first"
"4661","Nov 8","responders"
"4662","Nov 8","together"
"4663","Nov 8","with"
"4664","Nov 8","the"
"4665","Nov 8","fbi"
"4666","Nov 8","are"
"4667","Nov 8","on"
"4668","Nov 8","scene"
"4669","Nov 8","13"
"4670","Nov 8","people"
"4671","Nov 8","at"
"4672","Nov 8","this"
"4673","Nov 8","time"
"4674","Nov 8","have"
"4675","Nov 8","been"
"4676","Nov 8","reported"
"4677","Nov 8","dead"
"4678","Nov 8","likewise"
"4679","Nov 8","the"
"4680","Nov 8","shooter"
"4681","Nov 8","is"
"4682","Nov 8","dead"
"4683","Nov 8","along"
"4684","Nov 8","with"
"4685","Nov 8","the"
"4686","Nov 8","first"
"4687","Nov 8","police"
"4688","Nov 8","officer"
"4689","Nov 8","to"
"4690","Nov 8","enter"
"4691","Nov 8","the"
"4692","Nov 8","bar"
"4693","Nov 7","we"
"4694","Nov 7","thank"
"4695","Nov 7","attorney"
"4696","Nov 7","general"
"4697","Nov 7","jeff"
"4698","Nov 7","sessions"
"4699","Nov 7","for"
"4700","Nov 7","his"
"4701","Nov 7","service"
"4702","Nov 7","and"
"4703","Nov 7","wish"
"4704","Nov 7","him"
"4705","Nov 7","well"
"4706","Nov 7","a"
"4707","Nov 7","permanent"
"4708","Nov 7","replacement"
"4709","Nov 7","will"
"4710","Nov 7","be"
"4711","Nov 7","nominated"
"4712","Nov 7","at"
"4713","Nov 7","a"
"4714","Nov 7","later"
"4715","Nov 7","date"
"4716","Nov 7","we"
"4717","Nov 7","are"
"4718","Nov 7","pleased"
"4719","Nov 7","to"
"4720","Nov 7","announce"
"4721","Nov 7","that"
"4722","Nov 7","matthew"
"4723","Nov 7","g"
"4724","Nov 7","whitaker"
"4725","Nov 7","chief"
"4726","Nov 7","of"
"4727","Nov 7","staff"
"4728","Nov 7","to"
"4729","Nov 7","attorney"
"4730","Nov 7","general"
"4731","Nov 7","jeff"
"4732","Nov 7","sessions"
"4733","Nov 7","at"
"4734","Nov 7","the"
"4735","Nov 7","department"
"4736","Nov 7","of"
"4737","Nov 7","justice"
"4738","Nov 7","will"
"4739","Nov 7","become"
"4740","Nov 7","our"
"4741","Nov 7","new"
"4742","Nov 7","acting"
"4743","Nov 7","attorney"
"4744","Nov 7","general"
"4745","Nov 7","of"
"4746","Nov 7","the"
"4747","Nov 7","united"
"4748","Nov 7","states"
"4749","Nov 7","he"
"4750","Nov 7","will"
"4751","Nov 7","serve"
"4752","Nov 7","our"
"4753","Nov 7","country"
"4754","Nov 7","well"
"4755","Nov 7","according"
"4756","Nov 7","to"
"4757","Nov 7","nbc"
"4758","Nov 7","news"
"4759","Nov 7","voters"
"4760","Nov 7","nationwide"
"4761","Nov 7","disapprove"
"4762","Nov 7","of"
"4763","Nov 7","the"
"4764","Nov 7","so"
"4765","Nov 7","called"
"4766","Nov 7","mueller"
"4767","Nov 7","investigation"
"4768","Nov 7","46"
"4769","Nov 7","more"
"4770","Nov 7","than"
"4771","Nov 7","they"
"4772","Nov 7","approve"
"4773","Nov 7","41"
"4774","Nov 7","you"
"4775","Nov 7","mean"
"4776","Nov 7","they"
"4777","Nov 7","are"
"4778","Nov 7","finally"
"4779","Nov 7","beginning"
"4780","Nov 7","to"
"4781","Nov 7","understand"
"4782","Nov 7","what"
"4783","Nov 7","a"
"4784","Nov 7","disgusting"
"4785","Nov 7","witch"
"4786","Nov 7","hunt"
"4787","Nov 7","led"
"4788","Nov 7","by"
"4789","Nov 7","17"
"4790","Nov 7","angry"
"4791","Nov 7","democrats"
"4792","Nov 7","is"
"4793","Nov 7","all"
"4794","Nov 7","about"
"4795","Nov 7","in"
"4796","Nov 7","all"
"4797","Nov 7","fairness"
"4798","Nov 7","nancy"
"4799","Nov 7","pelosi"
"4800","Nov 7","deserves"
"4801","Nov 7","to"
"4802","Nov 7","be"
"4803","Nov 7","chosen"
"4804","Nov 7","speaker"
"4805","Nov 7","of"
"4806","Nov 7","the"
"4807","Nov 7","house"
"4808","Nov 7","by"
"4809","Nov 7","the"
"4810","Nov 7","democrats"
"4811","Nov 7","if"
"4812","Nov 7","they"
"4813","Nov 7","give"
"4814","Nov 7","her"
"4815","Nov 7","a"
"4816","Nov 7","hard"
"4817","Nov 7","time"
"4818","Nov 7","perhaps"
"4819","Nov 7","we"
"4820","Nov 7","will"
"4821","Nov 7","add"
"4822","Nov 7","some"
"4823","Nov 7","republican"
"4824","Nov 7","votes"
"4825","Nov 7","she"
"4826","Nov 7","has"
"4827","Nov 7","earned"
"4828","Nov 7","this"
"4829","Nov 7","great"
"4830","Nov 7","honor"
"4831","Nov 7","if"
"4832","Nov 7","the"
"4833","Nov 7","democrats"
"4834","Nov 7","think"
"4835","Nov 7","they"
"4836","Nov 7","are"
"4837","Nov 7","going"
"4838","Nov 7","to"
"4839","Nov 7","waste"
"4840","Nov 7","taxpayer"
"4841","Nov 7","money"
"4842","Nov 7","investigating"
"4843","Nov 7","us"
"4844","Nov 7","at"
"4845","Nov 7","the"
"4846","Nov 7","house"
"4847","Nov 7","level"
"4848","Nov 7","then"
"4849","Nov 7","we"
"4850","Nov 7","will"
"4851","Nov 7","likewise"
"4852","Nov 7","be"
"4853","Nov 7","forced"
"4854","Nov 7","to"
"4855","Nov 7","consider"
"4856","Nov 7","investigating"
"4857","Nov 7","them"
"4858","Nov 7","for"
"4859","Nov 7","all"
"4860","Nov 7","of"
"4861","Nov 7","the"
"4862","Nov 7","leaks"
"4863","Nov 7","of"
"4864","Nov 7","classified"
"4865","Nov 7","information"
"4866","Nov 7","and"
"4867","Nov 7","much"
"4868","Nov 7","else"
"4869","Nov 7","at"
"4870","Nov 7","the"
"4871","Nov 7","senate"
"4872","Nov 7","level"
"4873","Nov 7","two"
"4874","Nov 7","can"
"4875","Nov 7","play"
"4876","Nov 7","that"
"4877","Nov 7","game"
"4878","Nov 7","to"
"4879","Nov 7","any"
"4880","Nov 7","of"
"4881","Nov 7","the"
"4882","Nov 7","pundits"
"4883","Nov 7","or"
"4884","Nov 7","talking"
"4885","Nov 7","heads"
"4886","Nov 7","that"
"4887","Nov 7","do"
"4888","Nov 7","not"
"4889","Nov 7","give"
"4890","Nov 7","us"
"4891","Nov 7","proper"
"4892","Nov 7","credit"
"4893","Nov 7","for"
"4894","Nov 7","this"
"4895","Nov 7","great"
"4896","Nov 7","midterm"
"4897","Nov 7","election"
"4898","Nov 7","just"
"4899","Nov 7","remember"
"4900","Nov 7","two"
"4901","Nov 7","words"
"4902","Nov 7","fake"
"4903","Nov 7","news"
"4904","Nov 7","i"
"4905","Nov 7","will"
"4906","Nov 7","be"
"4907","Nov 7","doing"
"4908","Nov 7","a"
"4909","Nov 7","news"
"4910","Nov 7","conference"
"4911","Nov 7","at"
"4912","Nov 7","the"
"4913","Nov 7","white"
"4914","Nov 7","house"
"4915","Nov 7","11"
"4916","Nov 7","30"
"4917","Nov 7","a.m"
"4918","Nov 7","will"
"4919","Nov 7","be"
"4920","Nov 7","discussing"
"4921","Nov 7","our"
"4922","Nov 7","success"
"4923","Nov 7","in"
"4924","Nov 7","the"
"4925","Nov 7","midterms"
"4926","Nov 7","those"
"4927","Nov 7","that"
"4928","Nov 7","worked"
"4929","Nov 7","with"
"4930","Nov 7","me"
"4931","Nov 7","in"
"4932","Nov 7","this"
"4933","Nov 7","incredible"
"4934","Nov 7","midterm"
"4935","Nov 7","election"
"4936","Nov 7","embracing"
"4937","Nov 7","certain"
"4938","Nov 7","policies"
"4939","Nov 7","and"
"4940","Nov 7","principles"
"4941","Nov 7","did"
"4942","Nov 7","very"
"4943","Nov 7","well"
"4944","Nov 7","those"
"4945","Nov 7","that"
"4946","Nov 7","did"
"4947","Nov 7","not"
"4948","Nov 7","say"
"4949","Nov 7","goodbye"
"4950","Nov 7","yesterday"
"4951","Nov 7","was"
"4952","Nov 7","such"
"4953","Nov 7","a"
"4954","Nov 7","very"
"4955","Nov 7","big"
"4956","Nov 7","win"
"4957","Nov 7","and"
"4958","Nov 7","all"
"4959","Nov 7","under"
"4960","Nov 7","the"
"4961","Nov 7","pressure"
"4962","Nov 7","of"
"4963","Nov 7","a"
"4964","Nov 7","nasty"
"4965","Nov 7","and"
"4966","Nov 7","hostile"
"4967","Nov 7","media"
"4968","Nov 7","ron"
"4969","Nov 7","desantis"
"4970","Nov 7","showed"
"4971","Nov 7","great"
"4972","Nov 7","courage"
"4973","Nov 7","in"
"4974","Nov 7","his"
"4975","Nov 7","hard"
"4976","Nov 7","fought"
"4977","Nov 7","campaign"
"4978","Nov 7","to"
"4979","Nov 7","become"
"4980","Nov 7","the"
"4981","Nov 7","governor"
"4982","Nov 7","of"
"4983","Nov 7","florida"
"4984","Nov 7","congratulations"
"4985","Nov 7","to"
"4986","Nov 7","ron"
"4987","Nov 7","and"
"4988","Nov 7","family"
"4989","Nov 7","received"
"4990","Nov 7","so"
"4991","Nov 7","many"
"4992","Nov 7","congratulations"
"4993","Nov 7","from"
"4994","Nov 7","so"
"4995","Nov 7","many"
"4996","Nov 7","on"
"4997","Nov 7","our"
"4998","Nov 7","big"
"4999","Nov 7","victory"
"5000","Nov 7","last"
"5001","Nov 7","night"
"5002","Nov 7","including"
"5003","Nov 7","from"
"5004","Nov 7","foreign"
"5005","Nov 7","nations"
"5006","Nov 7","friends"
"5007","Nov 7","that"
"5008","Nov 7","were"
"5009","Nov 7","waiting"
"5010","Nov 7","me"
"5011","Nov 7","out"
"5012","Nov 7","and"
"5013","Nov 7","hoping"
"5014","Nov 7","on"
"5015","Nov 7","trade"
"5016","Nov 7","deals"
"5017","Nov 7","now"
"5018","Nov 7","we"
"5019","Nov 7","can"
"5020","Nov 7","all"
"5021","Nov 7","get"
"5022","Nov 7","back"
"5023","Nov 7","to"
"5024","Nov 7","work"
"5025","Nov 7","and"
"5026","Nov 7","get"
"5027","Nov 7","things"
"5028","Nov 7","done"
"5029","Nov 6","davidasmanfox"
"5030","Nov 6","how"
"5031","Nov 6","do"
"5032","Nov 6","the"
"5033","Nov 6","democrats"
"5034","Nov 6","respond"
"5035","Nov 6","to"
"5036","Nov 6","this"
"5037","Nov 6","think"
"5038","Nov 6","of"
"5039","Nov 6","how"
"5040","Nov 6","his"
"5041","Nov 6","position"
"5042","Nov 6","with"
"5043","Nov 6","republicans"
"5044","Nov 6","improves"
"5045","Nov 6","all"
"5046","Nov 6","the"
"5047","Nov 6","candidates"
"5048","Nov 6","who"
"5049","Nov 6","won"
"5050","Nov 6","tonight"
"5051","Nov 6","they"
"5052","Nov 6","realize"
"5053","Nov 6","how"
"5054","Nov 6","important"
"5055","Nov 6","he"
"5056","Nov 6","is"
"5057","Nov 6","because"
"5058","Nov 6","of"
"5059","Nov 6","what"
"5060","Nov 6","he"
"5061","Nov 6","did"
"5062","Nov 6","in"
"5063","Nov 6","campaigning"
"5064","Nov 6","for"
"5065","Nov 6","them"
"5066","Nov 6","they"
"5067","Nov 6","owe"
"5068","Nov 6","him"
"5069","Nov 6","their"
"5070","Nov 6","political"
"5071","Nov 6","career"
"5072","Nov 6","thanks"
"5073","Nov 6","i"
"5074","Nov 6","agree"
"5075","Nov 6","unbelievably"
"5076","Nov 6","lucky"
"5077","Nov 6","to"
"5078","Nov 6","have"
"5079","Nov 6","him"
"5080","Nov 6","and"
"5081","Nov 6","i’m"
"5082","Nov 6","just"
"5083","Nov 6","awed"
"5084","Nov 6","at"
"5085","Nov 6","how"
"5086","Nov 6","well"
"5087","Nov 6","they’ve"
"5088","Nov 6","done"
"5089","Nov 6","it’s"
"5090","Nov 6","all"
"5091","Nov 6","the"
"5092","Nov 6","trump"
"5093","Nov 6","magic"
"5094","Nov 6","trump"
"5095","Nov 6","is"
"5096","Nov 6","the"
"5097","Nov 6","magic"
"5098","Nov 6","man"
"5099","Nov 6","incredible"
"5100","Nov 6","he’s"
"5101","Nov 6","got"
"5102","Nov 6","the"
"5103","Nov 6","entire"
"5104","Nov 6","media"
"5105","Nov 6","against"
"5106","Nov 6","him"
"5107","Nov 6","attacking"
"5108","Nov 6","him"
"5109","Nov 6","every"
"5110","Nov 6","day"
"5111","Nov 6","and"
"5112","Nov 6","he"
"5113","Nov 6","pulls"
"5114","Nov 6","out"
"5115","Nov 6","these"
"5116","Nov 6","enormous"
"5117","Nov 6","wins"
"5118","Nov 6","ben"
"5119","Nov 6","stein"
"5120","Nov 6","the"
"5121","Nov 6","capitalist"
"5122","Nov 6","code"
"5123","Nov 6","there’s"
"5124","Nov 6","only"
"5125","Nov 6","been"
"5126","Nov 6","5"
"5127","Nov 6","times"
"5128","Nov 6","in"
"5129","Nov 6","the"
"5130","Nov 6","last"
"5131","Nov 6","105"
"5132","Nov 6","years"
"5133","Nov 6","that"
"5134","Nov 6","an"
"5135","Nov 6","incumbent"
"5136","Nov 6","president"
"5137","Nov 6","has"
"5138","Nov 6","won"
"5139","Nov 6","seats"
"5140","Nov 6","in"
"5141","Nov 6","the"
"5142","Nov 6","senate"
"5143","Nov 6","in"
"5144","Nov 6","the"
"5145","Nov 6","off"
"5146","Nov 6","year"
"5147","Nov 6","election"
"5148","Nov 6","mr"
"5149","Nov 6","trump"
"5150","Nov 6","has"
"5151","Nov 6","magic"
"5152","Nov 6","about"
"5153","Nov 6","him"
"5154","Nov 6","this"
"5155","Nov 6","guy"
"5156","Nov 6","has"
"5157","Nov 6","magic"
"5158","Nov 6","coming"
"5159","Nov 6","out"
"5160","Nov 6","of"
"5161","Nov 6","his"
"5162","Nov 6","ears"
"5163","Nov 6","he"
"5164","Nov 6","is"
"5165","Nov 6","an"
"5166","Nov 6","astonishing"
"5167","Nov 6","vote"
"5168","Nov 6","getter"
"5169","Nov 6","campaigner"
"5170","Nov 6","the"
"5171","Nov 6","republicans"
"5172","Nov 6","are"
"5173","Nov 6","tremendous"
"5174","Nov 6","success"
"5175","Nov 6","tonight"
"5176","Nov 6","thank"
"5177","Nov 6","you"
"5178","Nov 6","to"
"5179","Nov 6","all"
"5180","Nov 6","congressman"
"5181","Nov 6","randy"
"5182","Nov 6","hultgren"
"5183","Nov 6","r"
"5184","Nov 6","of"
"5185","Nov 6","illinois"
"5186","Nov 6","is"
"5187","Nov 6","doing"
"5188","Nov 6","a"
"5189","Nov 6","great"
"5190","Nov 6","job"
"5191","Nov 6","get"
"5192","Nov 6","out"
"5193","Nov 6","and"
"5194","Nov 6","vote"
"5195","Nov 6","for"
"5196","Nov 6","randy"
"5197","Nov 6","total"
"5198","Nov 6","endorsement"
"5199","Nov 6","florida"
"5200","Nov 6","very"
"5201","Nov 6","important"
"5202","Nov 6","get"
"5203","Nov 6","out"
"5204","Nov 6","and"
"5205","Nov 6","vote"
"5206","Nov 6","for"
"5207","Nov 6","florida"
"5208","Nov 6","congressional"
"5209","Nov 6","candidate"
"5210","Nov 6","michael"
"5211","Nov 6","waltz"
"5212","Nov 6","r"
"5213","Nov 6","he"
"5214","Nov 6","has"
"5215","Nov 6","my"
"5216","Nov 6","strong"
"5217","Nov 6","endorsement"
"5218","Nov 6","epstein"
"5219","Nov 6","all"
"5220","Nov 6","the"
"5221","Nov 6","way"
"5222","Nov 6","in"
"5223","Nov 6","michigan"
"5224","Nov 6","house"
"5225","Nov 6","11"
"5226","Nov 6","she"
"5227","Nov 6","is"
"5228","Nov 6","a"
"5229","Nov 6","wonderful"
"5230","Nov 6","person"
"5231","Nov 6","and"
"5232","Nov 6","at"
"5233","Nov 6","the"
"5234","Nov 6","same"
"5235","Nov 6","time"
"5236","Nov 6","a"
"5237","Nov 6","real"
"5238","Nov 6","fighter"
"5239","Nov 6","has"
"5240","Nov 6","my"
"5241","Nov 6","strong"
"5242","Nov 6","endorsement"
"5243","Nov 6","vote"
"5244","Nov 6","red"
"5245","Nov 6","maga"
"5246","Nov 6","http"
"5247","Nov 6","vote.gop"
"5248","Nov 6","pic.twitter.com"
"5249","Nov 6","ncvdcap8lz"
"5250","Nov 6","bob"
"5251","Nov 6","hugin"
"5252","Nov 6","successful"
"5253","Nov 6","all"
"5254","Nov 6","of"
"5255","Nov 6","his"
"5256","Nov 6","life"
"5257","Nov 6","would"
"5258","Nov 6","be"
"5259","Nov 6","a"
"5260","Nov 6","great"
"5261","Nov 6","senator"
"5262","Nov 6","from"
"5263","Nov 6","new"
"5264","Nov 6","jersey"
"5265","Nov 6","he"
"5266","Nov 6","has"
"5267","Nov 6","my"
"5268","Nov 6","complete"
"5269","Nov 6","and"
"5270","Nov 6","total"
"5271","Nov 6","endorsement"
"5272","Nov 6","get"
"5273","Nov 6","out"
"5274","Nov 6","and"
"5275","Nov 6","vote"
"5276","Nov 6","for"
"5277","Nov 6","bob"
"5278","Nov 6","polling"
"5279","Nov 6","locations:http"
"5280","Nov 6","vote.gop"
"5281","Nov 2","fantastic"
"5282","Nov 2","magarallyin"
"5283","Nov 2","west"
"5284","Nov 2","virginia"
"5285","Nov 2","thank"
"5286","Nov 2","you"
"5287","Nov 2","everyone"
"5288","Nov 2","get"
"5289","Nov 2","out"
"5290","Nov 2","and"
"5291","Nov 2","vote"
"5292","Nov 2","for"
"5293","Nov 2","patrick"
"5294","Nov 2","morriseywv"
"5295","Nov 2","and"
"5296","Nov 2","carolmillerwv"
"5297","Nov 2","https"
"5298","Nov 2","www.pscp.tv"
"5299","Nov 2","w"
"5300","Nov 2","bqy8xdfvtlfstfjub1dwuxd8mu1ueg5ould5vlz4t_w8k64y7vc1z0mc"
